run_id,seed,scenario_id,replicate_id,scenario_seed,algorithm_seed,algorithm,iteration,fitness
1,684064704,1,1,684064704,2078157419,RIME,45,1.7927704982035149
1,684064704,1,1,684064704,2078157419,RIME,46,1.792648174720357
1,684064704,1,1,684064704,2078157419,RIME,47,1.7923657882559816
1,684064704,1,1,684064704,2078157419,RIME,48,1.791680267526273
1,684064704,1,1,684064704,2078157419,RIME,49,1.7915078587163982
1,684064704,1,1,684064704,2078157419,RIME,50,1.7915078587163982
1,684064704,1,1,684064704,2078157419,RIME,51,1.7914929275455598
1,684064704,1,1,684064704,2078157419,RIME,52,1.7910609352719886
1,684064704,1,1,684064704,2078157419,RIME,53,1.7907328673583798
1,684064704,1,1,684064704,2078157419,RIME,54,1.7904513824479422
1,684064704,1,1,684064704,2078157419,RIME,55,1.7901371790991318
1,684064704,1,1,684064704,2078157419,RIME,56,1.7896087261601368
1,684064704,1,1,684064704,2078157419,RIME,57,1.7869972627579709
1,684064704,1,1,684064704,2078157419,RIME,58,1.7866585548996352
1,684064704,1,1,684064704,2078157419,RIME,59,1.784121459724876
1,684064704,1,1,684064704,2078157419,RIME,60,1.7839588557331
1,684064704,1,1,684064704,2078157419,RIME,61,1.7835051045970352
1,684064704,1,1,684064704,2078157419,RIME,62,1.7834514296406838
1,684064704,1,1,684064704,2078157419,RIME,63,1.7818403293766685
1,684064704,1,1,684064704,2078157419,RIME,64,1.7818403293766685
1,684064704,1,1,684064704,2078157419,RIME,65,1.7818402041484864
1,684064704,1,1,684064704,2078157419,RIME,66,1.7812530963916096
1,684064704,1,1,684064704,2078157419,RIME,67,1.7812530963916096
1,684064704,1,1,684064704,2078157419,RIME,68,1.780613866333439
1,684064704,1,1,684064704,2078157419,RIME,69,1.7797275487113084
1,684064704,1,1,684064704,2078157419,RIME,70,1.7792918064745147
1,684064704,1,1,684064704,2078157419,RIME,71,1.7792918064745147
1,684064704,1,1,684064704,2078157419,RIME,72,1.779284343215639
1,684064704,1,1,684064704,2078157419,RIME,73,1.7789399631105958
1,684064704,1,1,684064704,2078157419,RIME,74,1.7773339714426175
1,684064704,1,1,684064704,2078157419,RIME,75,1.7770823526869957
1,684064704,1,1,684064704,2078157419,RIME,76,1.7770202146562282
1,684064704,1,1,684064704,2078157419,RIME,77,1.7768574908814874
1,684064704,1,1,684064704,2078157419,RIME,78,1.7768198150168213
1,684064704,1,1,684064704,2078157419,RIME,79,1.7768198150168213
1,684064704,1,1,684064704,2078157419,RIME,80,1.7763213252318653
1,684064704,1,1,684064704,2078157419,RIME,81,1.7760941889935176
1,684064704,1,1,684064704,2078157419,RIME,82,1.7760932948732664
1,684064704,1,1,684064704,2078157419,RIME,83,1.7760502144579622
1,684064704,1,1,684064704,2078157419,RIME,84,1.7757845085945518
1,684064704,1,1,684064704,2078157419,RIME,85,1.7757845085945518
1,684064704,1,1,684064704,2078157419,RIME,86,1.7755729463813004
1,684064704,1,1,684064704,2078157419,RIME,87,1.7755105755521068
1,684064704,1,1,684064704,2078157419,RIME,88,1.7754786566388376
1,684064704,1,1,684064704,2078157419,RIME,89,1.7750824345990186
1,684064704,1,1,684064704,2078157419,RIME,90,1.7750578268870156
1,684064704,1,1,684064704,2078157419,RIME,91,1.7747708726667288
1,684064704,1,1,684064704,2078157419,RIME,92,1.7747456700269486
1,684064704,1,1,684064704,2078157419,RIME,93,1.7740154788118878
1,684064704,1,1,684064704,2078157419,RIME,94,1.7740154788118878
1,684064704,1,1,684064704,2078157419,RIME,95,1.7737584622634057
1,684064704,1,1,684064704,2078157419,RIME,96,1.77334597551047
1,684064704,1,1,684064704,2078157419,RIME,97,1.7732335693395005
1,684064704,1,1,684064704,2078157419,RIME,98,1.772944929616999
1,684064704,1,1,684064704,2078157419,RIME,99,1.772944929616999
1,684064704,1,1,684064704,2078157419,RIME,100,1.772944929616999
1,684064704,1,1,684064704,2078157419,RIME,101,1.7727550122023128
1,684064704,1,1,684064704,2078157419,RIME,102,1.7727550122023128
1,684064704,1,1,684064704,2078157419,RIME,103,1.7727550113835682
1,684064704,1,1,684064704,2078157419,RIME,104,1.7726485133399197
1,684064704,1,1,684064704,2078157419,RIME,105,1.7724414464683755
1,684064704,1,1,684064704,2078157419,RIME,106,1.7724414464683755
1,684064704,1,1,684064704,2078157419,RIME,107,1.7723734048976203
1,684064704,1,1,684064704,2078157419,RIME,108,1.7723734048976203
1,684064704,1,1,684064704,2078157419,RIME,109,1.7723547447613652
1,684064704,1,1,684064704,2078157419,RIME,110,1.7723489893161413
1,684064704,1,1,684064704,2078157419,RIME,111,1.7723489893161413
1,684064704,1,1,684064704,2078157419,RIME,112,1.7723445857475748
1,684064704,1,1,684064704,2078157419,RIME,113,1.772140444195414
1,684064704,1,1,684064704,2078157419,RIME,114,1.7720820113358982
1,684064704,1,1,684064704,2078157419,RIME,115,1.7720820113358982
1,684064704,1,1,684064704,2078157419,RIME,116,1.7720662017724853
1,684064704,1,1,684064704,2078157419,RIME,117,1.7719632890369204
1,684064704,1,1,684064704,2078157419,RIME,118,1.7717617825682876
1,684064704,1,1,684064704,2078157419,RIME,119,1.7717617825682876
1,684064704,1,1,684064704,2078157419,RIME,120,1.7716470393088257
1,684064704,1,1,684064704,2078157419,RIME,121,1.771630847147837
1,684064704,1,1,684064704,2078157419,RIME,122,1.7715882582424824
1,684064704,1,1,684064704,2078157419,RIME,123,1.7715842691523598
1,684064704,1,1,684064704,2078157419,RIME,124,1.7715351545560243
1,684064704,1,1,684064704,2078157419,RIME,125,1.7713759773091882
1,684064704,1,1,684064704,2078157419,RIME,126,1.7713759773091882
1,684064704,1,1,684064704,2078157419,RIME,127,1.7713748961450733
1,684064704,1,1,684064704,2078157419,RIME,128,1.7713260924140104
1,684064704,1,1,684064704,2078157419,RIME,129,1.7713260924140104
1,684064704,1,1,684064704,2078157419,RIME,130,1.7713260924140104
1,684064704,1,1,684064704,2078157419,RIME,131,1.7713260924140104
1,684064704,1,1,684064704,2078157419,RIME,132,1.7713151357140147
1,684064704,1,1,684064704,2078157419,RIME,133,1.7712924543014346
1,684064704,1,1,684064704,2078157419,RIME,134,1.771209569406241
1,684064704,1,1,684064704,2078157419,RIME,135,1.7711541232195263
1,684064704,1,1,684064704,2078157419,RIME,136,1.7711483796842282
1,684064704,1,1,684064704,2078157419,RIME,137,1.7711227312929163
1,684064704,1,1,684064704,2078157419,RIME,138,1.77108703048217
1,684064704,1,1,684064704,2078157419,RIME,139,1.7709522071692658
1,684064704,1,1,684064704,2078157419,RIME,140,1.7709522071692658
1,684064704,1,1,684064704,2078157419,RIME,141,1.7709522071692658
1,684064704,1,1,684064704,2078157419,RIME,142,1.7709378790631745
1,684064704,1,1,684064704,2078157419,RIME,143,1.7709378790631745
1,684064704,1,1,684064704,2078157419,RIME,144,1.7709378790631745
1,684064704,1,1,684064704,2078157419,RIME,145,1.7708710503676661
1,684064704,1,1,684064704,2078157419,RIME,146,1.7708710503676661
1,684064704,1,1,684064704,2078157419,RIME,147,1.7707863615265491
1,684064704,1,1,684064704,2078157419,RIME,148,1.7707809745520393
1,684064704,1,1,684064704,2078157419,RIME,149,1.7707775071888117
1,684064704,1,1,684064704,2078157419,RIME,150,1.7707775071888117
1,684064704,1,1,684064704,76985991,DBO,0,2.37792968085919
1,684064704,1,1,684064704,76985991,DBO,1,2.37792968085919
1,684064704,1,1,684064704,76985991,DBO,2,2.37792968085919
1,684064704,1,1,684064704,76985991,DBO,3,2.249468946880481
1,684064704,1,1,684064704,76985991,DBO,4,2.117695604052443
1,684064704,1,1,684064704,76985991,DBO,5,2.0329668303898205
1,684064704,1,1,684064704,76985991,DBO,6,2.0314991330383885
1,684064704,1,1,684064704,76985991,DBO,7,1.948680564929431
1,684064704,1,1,684064704,76985991,DBO,8,1.8858799167410414
1,684064704,1,1,684064704,76985991,DBO,9,1.7491053265727565
1,684064704,1,1,684064704,76985991,DBO,10,1.5775520572160524
1,684064704,1,1,684064704,76985991,DBO,11,1.5042686720717349
1,684064704,1,1,684064704,76985991,DBO,12,1.4123571656964353
1,684064704,1,1,684064704,76985991,DBO,13,1.3630720063061017
1,684064704,1,1,684064704,76985991,DBO,14,1.347094063382936
1,684064704,1,1,684064704,76985991,DBO,15,1.3389665269887063
1,684064704,1,1,684064704,76985991,DBO,16,1.327181995620895
1,684064704,1,1,684064704,76985991,DBO,17,1.327181995620895
1,684064704,1,1,684064704,76985991,DBO,18,1.298455110645008
1,684064704,1,1,684064704,76985991,DBO,19,1.298455110645008
1,684064704,1,1,684064704,76985991,DBO,20,1.298455110645008
1,684064704,1,1,684064704,76985991,DBO,21,1.298455110645008
1,684064704,1,1,684064704,76985991,DBO,22,1.298455110645008
1,684064704,1,1,684064704,76985991,DBO,23,1.298455110645008
1,684064704,1,1,684064704,76985991,DBO,24,1.298455110645008
1,684064704,1,1,684064704,76985991,DBO,25,1.2975656968968914
1,684064704,1,1,684064704,76985991,DBO,26,1.2970735250997771
1,684064704,1,1,684064704,76985991,DBO,27,1.2950206958575414
1,684064704,1,1,684064704,76985991,DBO,28,1.2868015638589414
1,684064704,1,1,684064704,76985991,DBO,29,1.283269487593242
1,684064704,1,1,684064704,76985991,DBO,30,1.2779682958572962
1,684064704,1,1,684064704,76985991,DBO,31,1.2778299081371944
1,684064704,1,1,684064704,76985991,DBO,32,1.273164793711866
1,684064704,1,1,684064704,76985991,DBO,33,1.2637520043073187
1,684064704,1,1,684064704,76985991,DBO,34,1.2637520043073187
1,684064704,1,1,684064704,76985991,DBO,35,1.2619229786412154
1,684064704,1,1,684064704,76985991,DBO,36,1.2591552825769952
1,684064704,1,1,684064704,76985991,DBO,37,1.258531454944753
1,684064704,1,1,684064704,76985991,DBO,38,1.258531454944753
1,684064704,1,1,684064704,76985991,DBO,39,1.2580068171068464
1,684064704,1,1,684064704,76985991,DBO,40,1.2575697782898636
1,684064704,1,1,684064704,76985991,DBO,41,1.2575697782898636
1,684064704,1,1,684064704,76985991,DBO,42,1.2570806160181642
1,684064704,1,1,684064704,76985991,DBO,43,1.255999338548923
1,684064704,1,1,684064704,76985991,DBO,44,1.2465052052422667
1,684064704,1,1,684064704,76985991,DBO,45,1.246048195254048
1,684064704,1,1,684064704,76985991,DBO,46,1.2367220958709786
1,684064704,1,1,684064704,76985991,DBO,47,1.2361167527571457
1,684064704,1,1,684064704,76985991,DBO,48,1.2361167527571457
1,684064704,1,1,684064704,76985991,DBO,49,1.2361167527571457
1,684064704,1,1,684064704,76985991,DBO,50,1.2358198500816566
1,684064704,1,1,684064704,76985991,DBO,51,1.2353073844069065
1,684064704,1,1,684064704,76985991,DBO,52,1.2350962632205518
1,684064704,1,1,684064704,76985991,DBO,53,1.2349600844743187
1,684064704,1,1,684064704,76985991,DBO,54,1.2346882816281668
1,684064704,1,1,684064704,76985991,DBO,55,1.2342333762691324
1,684064704,1,1,684064704,76985991,DBO,56,1.2341046192391294
1,684064704,1,1,684064704,76985991,DBO,57,1.2339431612774456
1,684064704,1,1,684064704,76985991,DBO,58,1.2338331693843663
1,684064704,1,1,684064704,76985991,DBO,59,1.2338263145406483
1,684064704,1,1,684064704,76985991,DBO,60,1.233680701665009
1,684064704,1,1,684064704,76985991,DBO,61,1.23361253010522
1,684064704,1,1,684064704,76985991,DBO,62,1.2333790636631252
1,684064704,1,1,684064704,76985991,DBO,63,1.233186918288765
1,684064704,1,1,684064704,76985991,DBO,64,1.2330663766405567
1,684064704,1,1,684064704,76985991,DBO,65,1.2329444828571252
1,684064704,1,1,684064704,76985991,DBO,66,1.232736981905402
1,684064704,1,1,684064704,76985991,DBO,67,1.2326417332870125
1,684064704,1,1,684064704,76985991,DBO,68,1.2324991287164633
1,684064704,1,1,684064704,76985991,DBO,69,1.2324213758936549
1,684064704,1,1,684064704,76985991,DBO,70,1.2323452205739645
1,684064704,1,1,684064704,76985991,DBO,71,1.2322776500329993
1,684064704,1,1,684064704,76985991,DBO,72,1.2321827235426999
1,684064704,1,1,684064704,76985991,DBO,73,1.2320795054112286
1,684064704,1,1,684064704,76985991,DBO,74,1.231843333024265
1,684064704,1,1,684064704,76985991,DBO,75,1.231756433427409
1,684064704,1,1,684064704,76985991,DBO,76,1.2316715431572784
1,684064704,1,1,684064704,76985991,DBO,77,1.2315896238961144
1,684064704,1,1,684064704,76985991,DBO,78,1.2315353781220986
1,684064704,1,1,684064704,76985991,DBO,79,1.2314829619880143
1,684064704,1,1,684064704,76985991,DBO,80,1.2313986460140138
1,684064704,1,1,684064704,76985991,DBO,81,1.2313736686832484
1,684064704,1,1,684064704,76985991,DBO,82,1.23135918252669
1,684064704,1,1,684064704,76985991,DBO,83,1.2313161779838886
1,684064704,1,1,684064704,76985991,DBO,84,1.2312966531434082
1,684064704,1,1,684064704,76985991,DBO,85,1.2312781054772306
1,684064704,1,1,684064704,76985991,DBO,86,1.231257199700861
1,684064704,1,1,684064704,76985991,DBO,87,1.2312348614909472
1,684064704,1,1,684064704,76985991,DBO,88,1.2312193021026128
1,684064704,1,1,684064704,76985991,DBO,89,1.2311940383429716
1,684064704,1,1,684064704,76985991,DBO,90,1.2311635311060591
1,684064704,1,1,684064704,76985991,DBO,91,1.231125952977659
1,684064704,1,1,684064704,76985991,DBO,92,1.2311181459701634
1,684064704,1,1,684064704,76985991,DBO,93,1.2311032764173615
1,684064704,1,1,684064704,76985991,DBO,94,1.2310831716143256
1,684064704,1,1,684064704,76985991,DBO,95,1.2310740566615492
1,684064704,1,1,684064704,76985991,DBO,96,1.2310547430779868
1,684064704,1,1,684064704,76985991,DBO,97,1.2310368763917645
1,684064704,1,1,684064704,76985991,DBO,98,1.2310296294113359
1,684064704,1,1,684064704,76985991,DBO,99,1.2310099351250128
1,684064704,1,1,684064704,76985991,DBO,100,1.2309950484731478
1,684064704,1,1,684064704,76985991,DBO,101,1.2309889981112427
1,684064704,1,1,684064704,76985991,DBO,102,1.2309794225739443
1,684064704,1,1,684064704,76985991,DBO,103,1.2309532457226606
1,684064704,1,1,684064704,76985991,DBO,104,1.2309316478487071
1,684064704,1,1,684064704,76985991,DBO,105,1.2309147881389024
1,684064704,1,1,684064704,76985991,DBO,106,1.2309028203995727
1,684064704,1,1,684064704,76985991,DBO,107,1.2308985876988214
1,684064704,1,1,684064704,76985991,DBO,108,1.2308865313285593
1,684064704,1,1,684064704,76985991,DBO,109,1.2308805123541497
1,684064704,1,1,684064704,76985991,DBO,110,1.230876808261956
1,684064704,1,1,684064704,76985991,DBO,111,1.2308725408558168
1,684064704,1,1,684064704,76985991,DBO,112,1.2308644377736817
1,684064704,1,1,684064704,76985991,DBO,113,1.2308604745323488
1,684064704,1,1,684064704,76985991,DBO,114,1.2308553677636942
1,684064704,1,1,684064704,76985991,DBO,115,1.2308535115111476
1,684064704,1,1,684064704,76985991,DBO,116,1.2308493222377397
1,684064704,1,1,684064704,76985991,DBO,117,1.230846236730438
1,684064704,1,1,684064704,76985991,DBO,118,1.2308433689906606
1,684064704,1,1,684064704,76985991,DBO,119,1.2308405685151917
